country,time,value
Iraq,1992,18500000
Ireland,1992,3590000
Israel,1992,4810000
Italy,1992,57200000
Jamaica,1992,2470000
Japan,1992,125000000
Jordan,1992,3970000
Kazakhstan,1992,16500000
Kenya,1992,25000000
Kiribati,1992,74800
Kuwait,1992,1920000
Kyrgyz Republic,1992,4450000
Lao,1992,4500000
Latvia,1992,2620000
Lebanon,1992,2820000
Lesotho,1992,1670000
Liberia,1992,2020000
Libya,1992,4650000
Liechtenstein,1992,29500
Lithuania,1992,3690000
Luxembourg,1992,391000
"Macedonia, FYR",1992,1990000
Madagascar,1992,12300000
Malawi,1992,9730000
Malaysia,1992,19000000
Maldives,1992,236000
Mali,1992,8870000
Malta,1992,371000
Marshall Islands,1992,49400
Mauritania,1992,2140000
Mauritius,1992,1080000
Mexico,1992,88800000
"Micronesia, Fed. Sts.",1992,101000
Moldova,1992,4380000
Monaco,1992,29900
Mongolia,1992,2240000
Montenegro,1992,617000
Morocco,1992,25800000
Mozambique,1992,14100000
Myanmar,1992,41700000
Namibia,1992,1510000
Nauru,1992,9550
Nepal,1992,19800000
Netherlands,1992,15200000
New Zealand,1992,3500000
Nicaragua,1992,4330000
Niger,1992,8550000
Nigeria,1992,100000000
North Korea,1992,20900000
Norway,1992,4290000
Oman,1992,1980000
Pakistan,1992,114000000
Palau,1992,15900
Palestine,1992,2290000
Panama,1992,2580000
Papua New Guinea,1992,4540000
Paraguay,1992,4430000
Peru,1992,22700000
Philippines,1992,65100000
Poland,1992,38200000
Portugal,1992,10000000
Qatar,1992,496000
Romania,1992,23400000
Russia,1992,148000000
Rwanda,1992,6700000
Samoa,1992,166000
San Marino,1992,24700
Sao Tome and Principe,1992,119000
Saudi Arabia,1992,17400000
Senegal,1992,8030000
Serbia,1992,9700000
Seychelles,1992,72700
Sierra Leone,1992,4330000
Singapore,1992,3190000
Slovak Republic,1992,5330000
Slovenia,1992,2010000
Solomon Islands,1992,330000
Somalia,1992,7490000
South Africa,1992,39400000
South Korea,1992,43900000
South Sudan,1992,5600000
Spain,1992,39500000
Sri Lanka,1992,17700000
St. Kitts and Nevis,1992,41400
St. Lucia,1992,142000
St. Vincent and the Grenadines,1992,108000
Sudan,1992,21700000
Suriname,1992,423000
Swaziland,1992,906000
Sweden,1992,8690000
Switzerland,1992,6820000
Syria,1992,13200000
Tajikistan,1992,5500000
Tanzania,1992,27200000
Thailand,1992,57800000
Timor-Leste,1992,805000
Togo,1992,3970000
Tonga,1992,95500
Trinidad and Tobago,1992,1240000
Tunisia,1992,8600000
Turkey,1992,55700000
Turkmenistan,1992,3900000
Tuvalu,1992,9110
Uganda,1992,18700000
Ukraine,1992,51400000
United Arab Emirates,1992,2090000
United Kingdom,1992,57500000
United States,1992,257000000
Uruguay,1992,3150000
Uzbekistan,1992,21400000
Vanuatu,1992,155000
Venezuela,1992,20800000
Vietnam,1992,71100000
Yemen,1992,13300000
Zambia,1992,8450000
Zimbabwe,1992,10700000
Afghanistan,1993,15100000
Albania,1993,3190000
Algeria,1993,27800000
Andorra,1993,61000
Angola,1993,13400000
Antigua and Barbuda,1993,69900
Argentina,1993,34100000
Armenia,1993,3360000
Australia,1993,17700000
Austria,1993,7890000
Azerbaijan,1993,7580000
Bahamas,1993,271000
Bahrain,1993,536000
Bangladesh,1993,114000000
Barbados,1993,263000
Belarus,1993,10200000
Belgium,1993,10100000
Belize,1993,198000
Benin,1993,5520000
Bhutan,1993,523000
Bolivia,1993,7270000
Bosnia and Herzegovina,1993,4090000
Botswana,1993,1490000
Brazil,1993,157000000
Brunei,1993,282000
Bulgaria,1993,8580000
Burkina Faso,1993,9550000
Burundi,1993,5770000
Cambodia,1993,9970000
Cameroon,1993,12800000
Canada,1993,28700000
Cape Verde,1993,369000
Central African Republic,1993,3180000
Chad,1993,6560000
Chile,1993,13900000
China,1993,1220000000
Colombia,1993,36200000
Comoros,1993,449000
"Congo, Dem. Rep.",1993,38800000
"Congo, Rep.",1993,2650000
Costa Rica,1993,3340000
Cote d'Ivoire,1993,13600000
Croatia,1993,4700000
Cuba,1993,10800000
Cyprus,1993,819000
Czech Republic,1993,10400000
Denmark,1993,5190000
Djibouti,1993,618000
Dominica,1993,71200
Dominican Republic,1993,7610000
Ecuador,1993,11000000
Egypt,1993,61300000
El Salvador,1993,5470000
Equatorial Guinea,1993,471000
Eritrea,1993,3100000
Estonia,1993,1490000
Ethiopia,1993,53500000
Fiji,1993,755000
Finland,1993,5070000
France,1993,57700000
Gabon,1993,1030000
Gambia,1993,1010000
Georgia,1993,5200000
Germany,1993,80500000
Ghana,1993,15900000
Greece,1993,10600000
Grenada,1993,98300
Guatemala,1993,9940000
Guinea,1993,7160000
Guinea-Bissau,1993,1090000
Guyana,1993,753000
Haiti,1993,7530000
Holy See,1993,778
Honduras,1993,5400000
Hungary,1993,10400000
Iceland,1993,263000
India,1993,924000000
Indonesia,1993,191000000
Iran,1993,59000000
Iraq,1993,19000000
Ireland,1993,3610000
Israel,1993,4990000
Italy,1993,57200000
Jamaica,1993,2490000
Japan,1993,126000000
Jordan,1993,4190000
Kazakhstan,1993,16400000
Kenya,1993,25800000
Kiribati,1993,75700
Kuwait,1993,1780000
Kyrgyz Republic,1993,4480000
Lao,1993,4620000
Latvia,1993,2580000
Lebanon,1993,2900000
Lesotho,1993,1700000
Liberia,1993,2000000
Libya,1993,4760000
Liechtenstein,1993,29900
Lithuania,1993,3670000
Luxembourg,1993,397000
"Macedonia, FYR",1993,1980000
Madagascar,1993,12700000
Malawi,1993,9760000
Malaysia,1993,19500000
Maldives,1993,242000
Mali,1993,9110000
Malta,1993,374000
Marshall Islands,1993,50000
Mauritania,1993,2200000
Mauritius,1993,1100000
Mexico,1993,90600000
"Micronesia, Fed. Sts.",1993,104000
Moldova,1993,4370000
Monaco,1993,30100
Mongolia,1993,2260000
Montenegro,1993,619000
Morocco,1993,26200000
Mozambique,1993,14600000
Myanmar,1993,42200000
Namibia,1993,1560000
Nauru,1993,9720
Nepal,1993,20300000
Netherlands,1993,15300000
New Zealand,1993,3560000
Nicaragua,1993,4430000
Niger,1993,8840000
Nigeria,1993,103000000
North Korea,1993,21300000
Norway,1993,4320000
Oman,1993,2070000
Pakistan,1993,117000000
Palau,1993,16300
Palestine,1993,2390000
Panama,1993,2630000
Papua New Guinea,1993,4650000
Paraguay,1993,4540000
Peru,1993,23200000
Philippines,1993,66700000
Poland,1993,38300000
Portugal,1993,10100000
Qatar,1993,502000
Romania,1993,23300000
Russia,1993,148000000
Rwanda,1993,6300000
Samoa,1993,167000
San Marino,1993,25100
Sao Tome and Principe,1993,121000
Saudi Arabia,1993,17900000
Senegal,1993,8270000
Serbia,1993,9800000
Seychelles,1993,74100
Sierra Leone,1993,4310000
Singapore,1993,3290000
Slovak Republic,1993,5350000
Slovenia,1993,2000000
Solomon Islands,1993,339000
Somalia,1993,7520000
South Africa,1993,40300000
South Korea,1993,44300000
South Sudan,1993,5490000
Spain,1993,39600000
Sri Lanka,1993,17900000
St. Kitts and Nevis,1993,41800
St. Lucia,1993,144000
St. Vincent and the Grenadines,1993,108000
Sudan,1993,22500000
Suriname,1993,430000
Swaziland,1993,924000
Sweden,1993,8750000
Switzerland,1993,6890000
Syria,1993,13600000
Tajikistan,1993,5590000
Tanzania,1993,28100000
Thailand,1993,58400000
Timor-Leste,1993,834000
Togo,1993,4060000
Tonga,1993,95600
Trinidad and Tobago,1993,1240000
Tunisia,1993,8780000
Turkey,1993,56700000
Turkmenistan,1993,4010000
Tuvalu,1993,9160
Uganda,1993,19300000
Ukraine,1993,51300000
United Arab Emirates,1993,2210000
United Kingdom,1993,57700000
United States,1993,260000000
Uruguay,1993,3180000
Uzbekistan,1993,21900000
Vanuatu,1993,160000
Venezuela,1993,21300000
Vietnam,1993,72600000
Yemen,1993,14000000
Zambia,1993,8670000
Zimbabwe,1993,10900000
Afghanistan,1994,16200000
Albania,1994,3140000
Algeria,1994,28400000
Andorra,1994,62700
Angola,1994,13800000
Antigua and Barbuda,1994,71700
Argentina,1994,34600000
Armenia,1994,3280000
Australia,1994,17900000
Austria,1994,7950000
Azerbaijan,1994,7680000
Bahamas,1994,276000
Bahrain,1994,550000
Bangladesh,1994,116000000
Barbados,1994,264000
Belarus,1994,10200000
Belgium,1994,10200000
Belize,1994,202000
Benin,1994,5710000
Bhutan,1994,517000
Bolivia,1994,7420000
Bosnia and Herzegovina,1994,3950000
Botswana,1994,1530000
Brazil,1994,160000000
Brunei,1994,290000
Bulgaria,1994,8470000
Burkina Faso,1994,9820000
Burundi,1994,5870000
Cambodia,1994,10300000
Cameroon,1994,13100000
Canada,1994,29000000
Cape Verde,1994,379000
Central African Republic,1994,3270000
Chad,1994,6770000
Chile,1994,14100000
China,1994,1230000000
Colombia,1994,36800000
Comoros,1994,462000
"Congo, Dem. Rep.",1994,40300000
"Congo, Rep.",1994,2720000
Costa Rica,1994,3430000
Cote d'Ivoire,1994,14100000
Croatia,1994,4660000
Cuba,1994,10900000
Cyprus,1994,837000
Czech Republic,1994,10400000
Denmark,1994,5210000
Djibouti,1994,622000
Dominica,1994,71400
Dominican Republic,1994,7750000
Ecuador,1994,11200000
Egypt,1994,62500000
El Salvador,1994,5540000
Equatorial Guinea,1994,487000
Eritrea,1994,3090000
Estonia,1994,1460000
Ethiopia,1994,55400000
Fiji,1994,766000
Finland,1994,5100000
France,1994,58000000
Gabon,1994,1060000
Gambia,1994,1040000
Georgia,1994,5110000
Germany,1994,80900000
Ghana,1994,16300000
Greece,1994,10700000
Grenada,1994,99400
Guatemala,1994,10200000
Guinea,1994,7540000
Guinea-Bissau,1994,1110000
Guyana,1994,758000
Haiti,1994,7670000
Holy See,1994,778
Honduras,1994,5550000
Hungary,1994,10400000
Iceland,1994,265000
India,1994,942000000
Indonesia,1994,194000000
Iran,1994,59700000
Iraq,1994,19600000
Ireland,1994,3630000
Israel,1994,5170000
Italy,1994,57300000
Jamaica,1994,2510000
Japan,1994,126000000
Jordan,1994,4400000
Kazakhstan,1994,16200000
Kenya,1994,26500000
Kiribati,1994,76700
Kuwait,1994,1660000
Kyrgyz Republic,1994,4520000
Lao,1994,4740000
Latvia,1994,2540000
Lebanon,1994,2970000
Lesotho,1994,1730000
Liberia,1994,2010000
Libya,1994,4860000
Liechtenstein,1994,30400
Lithuania,1994,3650000
Luxembourg,1994,402000
"Macedonia, FYR",1994,1980000
Madagascar,1994,13100000
Malawi,1994,9800000
Malaysia,1994,20000000
Maldives,1994,248000
Mali,1994,9350000
Malta,1994,377000
Marshall Islands,1994,50600
Mauritania,1994,2260000
Mauritius,1994,1110000
Mexico,1994,92300000
"Micronesia, Fed. Sts.",1994,106000
Moldova,1994,4360000
Monaco,1994,30400
Mongolia,1994,2280000
Montenegro,1994,620000
Morocco,1994,26700000
Mozambique,1994,15200000
Myanmar,1994,42700000
Namibia,1994,1610000
Nauru,1994,9860
Nepal,1994,20900000
Netherlands,1994,15400000
New Zealand,1994,3620000
Nicaragua,1994,4520000
Niger,1994,9150000
Nigeria,1994,105000000
North Korea,1994,21600000
Norway,1994,4340000
Oman,1994,2150000
Pakistan,1994,120000000
Palau,1994,16800
Palestine,1994,2500000
Panama,1994,2680000
Papua New Guinea,1994,4770000
Paraguay,1994,4650000
Peru,1994,23600000
Philippines,1994,68200000
Poland,1994,38400000
Portugal,1994,10100000
Qatar,1994,507000
Romania,1994,23100000
Russia,1994,148000000
Rwanda,1994,6010000
Samoa,1994,169000
San Marino,1994,25500
Sao Tome and Principe,1994,124000
Saudi Arabia,1994,18300000
Senegal,1994,8510000
Serbia,1994,9860000
Seychelles,1994,75500
Sierra Leone,1994,4280000
Singapore,1994,3390000
Slovak Republic,1994,5360000
Slovenia,1994,2000000
Solomon Islands,1994,349000
Somalia,1994,7580000
South Africa,1994,41200000
South Korea,1994,44800000
South Sudan,1994,5430000
Spain,1994,39800000
Sri Lanka,1994,18100000
St. Kitts and Nevis,1994,42400
St. Lucia,1994,145000
St. Vincent and the Grenadines,1994,108000
Sudan,1994,23300000
Suriname,1994,437000
Swaziland,1994,942000
Sweden,1994,8800000
Switzerland,1994,6960000
Syria,1994,13900000
Tajikistan,1994,5680000
Tanzania,1994,29100000
Thailand,1994,58900000
Timor-Leste,1994,857000
Togo,1994,4160000
Tonga,1994,95800
Trinidad and Tobago,1994,1250000
Tunisia,1994,8960000
Turkey,1994,57600000
Turkmenistan,1994,4120000
Tuvalu,1994,9190
Uganda,1994,19900000
Ukraine,1994,51100000
United Arab Emirates,1994,2330000
United Kingdom,1994,57800000
United States,1994,263000000
Uruguay,1994,3200000
Uzbekistan,1994,22400000
Vanuatu,1994,164000
Venezuela,1994,21700000
Vietnam,1994,73900000
Yemen,1994,14700000
Zambia,1994,8900000
Zimbabwe,1994,11100000
Afghanistan,1995,17100000
Albania,1995,3110000
Algeria,1995,28900000
Andorra,1995,63900
Angola,1995,14300000
Antigua and Barbuda,1995,73600
Argentina,1995,35000000
Armenia,1995,3220000
Australia,1995,18100000
Austria,1995,7990000
Azerbaijan,1995,7780000
Bahamas,1995,280000
Bahrain,1995,564000
Bangladesh,1995,119000000
Barbados,1995,265000
Belarus,1995,10100000
Belgium,1995,10200000
Belize,1995,207000
Benin,1995,5910000
Bhutan,1995,515000
Bolivia,1995,7570000
Bosnia and Herzegovina,1995,3840000
Botswana,1995,1570000
Brazil,1995,162000000
Brunei,1995,297000
Bulgaria,1995,8380000
Burkina Faso,1995,10100000
Burundi,1995,5960000
Cambodia,1995,10700000
Cameroon,1995,13500000
Canada,1995,29300000
Cape Verde,1995,389000
Central African Republic,1995,3350000
Chad,1995,7000000
Chile,1995,14300000
China,1995,1240000000
Colombia,1995,37400000
Comoros,1995,475000
"Congo, Dem. Rep.",1995,41600000
"Congo, Rep.",1995,2800000
Costa Rica,1995,3510000
Cote d'Ivoire,1995,14500000
Croatia,1995,4620000
Cuba,1995,10900000
Cyprus,1995,855000
Czech Republic,1995,10400000
Denmark,1995,5230000
Djibouti,1995,630000
Dominica,1995,71400
Dominican Republic,1995,7890000
Ecuador,1995,11400000
Egypt,1995,63700000
El Salvador,1995,5610000
Equatorial Guinea,1995,505000
Eritrea,1995,3090000
Estonia,1995,1430000
Ethiopia,1995,57300000
Fiji,1995,775000
Finland,1995,5120000
France,1995,58200000
Gabon,1995,1090000
Gambia,1995,1070000
Georgia,1995,5020000
Germany,1995,81200000
Ghana,1995,16800000
Greece,1995,10800000
Grenada,1995,100000
Guatemala,1995,10400000
Guinea,1995,7870000
Guinea-Bissau,1995,1140000
Guyana,1995,761000
Haiti,1995,7820000
Holy See,1995,780
Honduras,1995,5710000
Hungary,1995,10300000
Iceland,1995,268000
India,1995,960000000
Indonesia,1995,197000000
Iran,1995,60600000
Iraq,1995,20200000
Ireland,1995,3650000
Israel,1995,5330000
Italy,1995,57300000
Jamaica,1995,2540000
Japan,1995,126000000
Jordan,1995,4570000
Kazakhstan,1995,16000000
Kenya,1995,27300000
Kiribati,1995,77700
Kuwait,1995,1610000
Kyrgyz Republic,1995,4570000
Lao,1995,4850000
Latvia,1995,2510000
Lebanon,1995,3030000
Lesotho,1995,1760000
Liberia,1995,2070000
Libya,1995,4950000
Liechtenstein,1995,30800
Lithuania,1995,3630000
Luxembourg,1995,408000
"Macedonia, FYR",1995,1980000
Madagascar,1995,13500000
Malawi,1995,9910000
Malaysia,1995,20500000
Maldives,1995,254000
Mali,1995,9600000
Malta,1995,380000
Marshall Islands,1995,51000
Mauritania,1995,2330000
Mauritius,1995,1130000
Mexico,1995,94000000
"Micronesia, Fed. Sts.",1995,108000
Moldova,1995,4340000
Monaco,1995,30700
Mongolia,1995,2300000
Montenegro,1995,620000
Morocco,1995,27100000
Mozambique,1995,15800000
Myanmar,1995,43200000
Namibia,1995,1660000
Nauru,1995,9970
Nepal,1995,21400000
Netherlands,1995,15500000
New Zealand,1995,3670000
Nicaragua,1995,4610000
Niger,1995,9480000
Nigeria,1995,108000000
North Korea,1995,21900000
Norway,1995,4370000
Oman,1995,2200000
Pakistan,1995,123000000
Palau,1995,17300
Palestine,1995,2620000
Panama,1995,2740000
Papua New Guinea,1995,4890000
Paraguay,1995,4760000
Peru,1995,24000000
Philippines,1995,69800000
Poland,1995,38500000
Portugal,1995,10100000
Qatar,1995,513000
Romania,1995,23000000
Russia,1995,148000000
Rwanda,1995,5930000
Samoa,1995,170000
San Marino,1995,25900
Sao Tome and Principe,1995,126000
Saudi Arabia,1995,18700000
Senegal,1995,8750000
Serbia,1995,9880000
Seychelles,1995,76700
Sierra Leone,1995,4270000
Singapore,1995,3480000
Slovak Republic,1995,5380000
Slovenia,1995,1990000
Solomon Islands,1995,359000
Somalia,1995,7700000
South Africa,1995,42100000
South Korea,1995,45300000
South Sudan,1995,5460000
Spain,1995,39900000
Sri Lanka,1995,18200000
St. Kitts and Nevis,1995,42900
St. Lucia,1995,147000
St. Vincent and the Grenadines,1995,108000
Sudan,1995,24100000
Suriname,1995,444000
Swaziland,1995,961000
Sweden,1995,8840000
Switzerland,1995,7020000
Syria,1995,14300000
Tajikistan,1995,5760000
Tanzania,1995,30000000
Thailand,1995,59500000
Timor-Leste,1995,871000
Togo,1995,4270000
Tonga,1995,96100
Trinidad and Tobago,1995,1260000
Tunisia,1995,9110000
Turkey,1995,58500000
Turkmenistan,1995,4210000
Tuvalu,1995,9230
Uganda,1995,20600000
Ukraine,1995,50900000
United Arab Emirates,1995,2450000
United Kingdom,1995,58000000
United States,1995,266000000
Uruguay,1995,3220000
Uzbekistan,1995,22900000
Vanuatu,1995,168000
Venezuela,1995,22200000
Vietnam,1995,75200000
Yemen,1995,15300000
Zambia,1995,9140000
Zimbabwe,1995,11300000
Afghanistan,1996,17800000
Albania,1996,3090000
Algeria,1996,29400000
Andorra,1996,64400
Angola,1996,14700000
Antigua and Barbuda,1996,75600
Argentina,1996,35400000
Armenia,1996,3170000
Australia,1996,18300000
Austria,1996,8020000
Azerbaijan,1996,7860000
Bahamas,1996,284000
Bahrain,1996,579000
Bangladesh,1996,121000000
Barbados,1996,266000
Belarus,1996,10100000
Belgium,1996,10200000
Belize,1996,214000
Benin,1996,6090000
Bhutan,1996,519000
Bolivia,1996,7720000
Bosnia and Herzegovina,1996,3780000
Botswana,1996,1600000
Brazil,1996,165000000
Brunei,1996,305000
Bulgaria,1996,8290000
Burkina Faso,1996,10400000
Burundi,1996,6040000
Cambodia,1996,11000000
Cameroon,1996,13800000
Canada,1996,29600000
Cape Verde,1996,399000
Central African Republic,1996,3440000
Chad,1996,7240000
Chile,1996,14500000
China,1996,1250000000
Colombia,1996,38000000
Comoros,1996,489000
"Congo, Dem. Rep.",1996,42800000
"Congo, Rep.",1996,2880000
Costa Rica,1996,3600000
Cote d'Ivoire,1996,15000000
Croatia,1996,4570000
Cuba,1996,11000000
Cyprus,1996,873000
Czech Republic,1996,10400000
Denmark,1996,5250000
Djibouti,1996,644000
Dominica,1996,71100
Dominican Republic,1996,8030000
Ecuador,1996,11700000
Egypt,1996,64900000
El Salvador,1996,5670000
Equatorial Guinea,1996,524000
Eritrea,1996,3120000
Estonia,1996,1420000
Ethiopia,1996,59200000
Fiji,1996,784000
Finland,1996,5140000
France,1996,58500000
Gabon,1996,1110000
Gambia,1996,1100000
Georgia,1996,4950000
Germany,1996,81400000
Ghana,1996,17200000
Greece,1996,10900000
Grenada,1996,101000
Guatemala,1996,10600000
Guinea,1996,8130000
Guinea-Bissau,1996,1160000
Guyana,1996,762000
Haiti,1996,7970000
Holy See,1996,778
Honduras,1996,5870000
Hungary,1996,10300000
Iceland,1996,270000
India,1996,979000000
Indonesia,1996,200000000
Iran,1996,61600000
Iraq,1996,20800000
Ireland,1996,3680000
Israel,1996,5490000
Italy,1996,57200000
Jamaica,1996,2560000
Japan,1996,127000000
Jordan,1996,4720000
Kazakhstan,1996,15800000
Kenya,1996,28100000
Kiribati,1996,78900
Kuwait,1996,1630000
Kyrgyz Republic,1996,4630000
Lao,1996,4960000
Latvia,1996,2480000
Lebanon,1996,3070000
Lesotho,1996,1790000
Liberia,1996,2190000
Libya,1996,5040000
Liechtenstein,1996,31300
Lithuania,1996,3600000
Luxembourg,1996,414000
"Macedonia, FYR",1996,1990000
Madagascar,1996,13900000
Malawi,1996,10100000
Malaysia,1996,21000000
Maldives,1996,259000
Mali,1996,9860000
Malta,1996,384000
Marshall Islands,1996,51400
Mauritania,1996,2400000
Mauritius,1996,1140000
Mexico,1996,95700000
"Micronesia, Fed. Sts.",1996,108000
Moldova,1996,4310000
Monaco,1996,31000
Mongolia,1996,2320000
Montenegro,1996,620000
Morocco,1996,27500000
Mozambique,1996,16200000
Myanmar,1996,43800000
Namibia,1996,1710000
Nauru,1996,10000
Nepal,1996,21900000
Netherlands,1996,15600000
New Zealand,1996,3720000
Nicaragua,1996,4700000
Niger,1996,9820000
Nigeria,1996,111000000
North Korea,1996,22100000
Norway,1996,4390000
Oman,1996,2240000
Pakistan,1996,126000000
Palau,1996,17700
Palestine,1996,2740000
Panama,1996,2800000
Papua New Guinea,1996,5020000
Paraguay,1996,4870000
Peru,1996,24400000
Philippines,1996,71400000
Poland,1996,38500000
Portugal,1996,10200000
Qatar,1996,522000
Romania,1996,22800000
Russia,1996,148000000
Rwanda,1996,6120000
Samoa,1996,171000
San Marino,1996,26200
Sao Tome and Principe,1996,129000
Saudi Arabia,1996,19100000
Senegal,1996,8970000
Serbia,1996,9860000
Seychelles,1996,77700
Sierra Leone,1996,4280000
Singapore,1996,3570000
Slovak Republic,1996,5380000
Slovenia,1996,1990000
Solomon Islands,1996,369000
Somalia,1996,7890000
South Africa,1996,42900000
South Korea,1996,45800000
South Sudan,1996,5590000
Spain,1996,40000000
Sri Lanka,1996,18400000
St. Kitts and Nevis,1996,43400
St. Lucia,1996,149000
St. Vincent and the Grenadines,1996,108000
Sudan,1996,24800000
Suriname,1996,450000
Swaziland,1996,982000
Sweden,1996,8860000
Switzerland,1996,7060000
Syria,1996,14800000
Tajikistan,1996,5850000
Tanzania,1996,30800000
Thailand,1996,60200000
Timor-Leste,1996,876000
Togo,1996,4400000
Tonga,1996,96400
Trinidad and Tobago,1996,1260000
Tunisia,1996,9260000
Turkey,1996,59400000
Turkmenistan,1996,4290000
Tuvalu,1996,9260
Uganda,1996,21200000
